region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long,in_the_box,in_shapefile
India_SriLanka,2006-0207-IND,2006,0207,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,190900,Km2,NA,NA,2006,4,15,2006,4,18,20,NA,NA,NA,NA,NA,NA,NA,78.8522555129301,krishna,16.50745,80.6466,TRUE,FALSE
India_SriLanka,2006-0207-IND,2006,0207,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,190900,Km2,NA,NA,2006,4,15,2006,4,18,20,NA,NA,NA,NA,NA,NA,NA,78.8522555129301,andhra pradesh,15.83333,79.75,TRUE,FALSE
India_SriLanka,2006-0734-IND,2006,0734,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,10,1,2006,10,1,39,NA,NA,NA,NA,NA,NA,NA,78.8522555129301,madhya pradesh,23.25469,77.40289,FALSE,FALSE
India_SriLanka,2006-0262-IND,2006,0262,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,47020,Km2,NA,Brahmaputra and tributaries,2006,5,31,2006,7,24,21,NA,504000,NA,504000,NA,NA,NA,78.8522555129301,assam,26,93,FALSE,FALSE
India_SriLanka,2006-0262-IND,2006,0262,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,47020,Km2,NA,Brahmaputra and tributaries,2006,5,31,2006,7,24,21,NA,504000,NA,504000,NA,NA,NA,78.8522555129301,tripura,24,92,FALSE,FALSE
India_SriLanka,2006-0263-IND,2006,0263,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,42690,Km2,NA,NA,2006,5,25,2006,6,2,32,NA,10800,NA,10800,NA,NA,NA,78.8522555129301,kerala,8.4855,76.94924,TRUE,FALSE
India_SriLanka,2006-0265-IND,2006,0265,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,395400,Km2,NA,NA,2006,5,31,2006,6,4,41,NA,NA,NA,NA,NA,NA,NA,78.8522555129301,maharashtra,19.07283,72.88261,FALSE,FALSE
India_SriLanka,2006-0265-IND,2006,0265,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,395400,Km2,NA,NA,2006,5,31,2006,6,4,41,NA,NA,NA,NA,NA,NA,NA,78.8522555129301,gujarat,23.02579,72.58727,FALSE,FALSE
India_SriLanka,2006-0342-IND,2006,0342,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,13110,Km2,NA,Ganges and tributaries,2006,6,24,2006,6,27,130,NA,300000,NA,300000,NA,NA,NA,78.8522555129301,ballia,25.83333,84.16667,FALSE,FALSE
India_SriLanka,2006-0342-IND,2006,0342,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,13110,Km2,NA,Ganges and tributaries,2006,6,24,2006,6,27,130,NA,300000,NA,300000,NA,NA,NA,78.8522555129301,ch,30.73629,76.7884,FALSE,FALSE
India_SriLanka,2006-0342-IND,2006,0342,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,13110,Km2,NA,Ganges and tributaries,2006,6,24,2006,6,27,130,NA,300000,NA,300000,NA,NA,NA,78.8522555129301,auli,19.22701,82.16364,FALSE,FALSE
India_SriLanka,2006-0342-IND,2006,0342,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,13110,Km2,NA,Ganges and tributaries,2006,6,24,2006,6,27,130,NA,300000,NA,300000,NA,NA,NA,78.8522555129301,uttar pradesh,26.46523,80.34975,FALSE,FALSE
India_SriLanka,2006-0369-IND,2006,0369,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,170100,Km2,NA,NA,2006,7,4,2006,7,7,24,NA,8400,NA,8400,NA,NA,NA,78.8522555129301,navsari,20.94237,72.92467,FALSE,FALSE
India_SriLanka,2006-0369-IND,2006,0369,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,170100,Km2,NA,NA,2006,7,4,2006,7,7,24,NA,8400,NA,8400,NA,NA,NA,78.8522555129301,the dangs,20.75,73.75,FALSE,FALSE
India_SriLanka,2006-0369-IND,2006,0369,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rain,NA,NA,NA,NA,NA,NA,170100,Km2,NA,NA,2006,7,4,2006,7,7,24,NA,8400,NA,8400,NA,NA,NA,78.8522555129301,gujarat,23.02579,72.58727,FALSE,FALSE
India_SriLanka,2006-0389-IND,2006,0389,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,"Jelum, Chenab",2006,7,24,2006,8,22,15,NA,800,NA,800,NA,NA,NA,78.8522555129301,jammu,34.08565,74.80555,FALSE,FALSE
India_SriLanka,2006-0389-IND,2006,0389,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,"Jelum, Chenab",2006,7,24,2006,8,22,15,NA,800,NA,800,NA,NA,NA,78.8522555129301,kashmir,34.08565,74.80555,FALSE,FALSE
India_SriLanka,2006-0443-IND,2006,0443,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,8,NA,2006,8,NA,NA,NA,50000,NA,50000,NA,NA,NA,78.8522555129301,gujarat,23.02579,72.58727,FALSE,FALSE
India_SriLanka,2006-0469-IND,2006,0469,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,8,18,2006,9,2,135,NA,20000,NA,20000,NA,NA,NA,78.8522555129301,barmer,25.75,71.5,FALSE,FALSE
India_SriLanka,2006-0469-IND,2006,0469,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,8,18,2006,9,2,135,NA,20000,NA,20000,NA,NA,NA,78.8522555129301,jaisalmer,26.91763,70.90387,FALSE,FALSE
India_SriLanka,2006-0469-IND,2006,0469,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,8,18,2006,9,2,135,NA,20000,NA,20000,NA,NA,NA,78.8522555129301,kota,25.18254,75.83907,FALSE,FALSE
India_SriLanka,2006-0469-IND,2006,0469,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,8,18,2006,9,2,135,NA,20000,NA,20000,NA,NA,NA,78.8522555129301,udaipur,24.58584,73.71346,FALSE,FALSE
India_SriLanka,2006-0469-IND,2006,0469,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,8,18,2006,9,2,135,NA,20000,NA,20000,NA,NA,NA,78.8522555129301,rajasthan,26.58333,73.83333,FALSE,FALSE
India_SriLanka,2006-0549-IND,2006,0549,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,32700,Km2,NA,"Rapti, Ghaghra, SAryu",2006,8,29,2006,9,4,42,NA,100000,NA,100000,NA,NA,NA,78.8522555129301,balrampur,23.60773,83.61414,FALSE,FALSE
India_SriLanka,2006-0549-IND,2006,0549,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,32700,Km2,NA,"Rapti, Ghaghra, SAryu",2006,8,29,2006,9,4,42,NA,100000,NA,100000,NA,NA,NA,78.8522555129301,bahraich,27.57429,81.59474,FALSE,FALSE
India_SriLanka,2006-0549-IND,2006,0549,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,32700,Km2,NA,"Rapti, Ghaghra, SAryu",2006,8,29,2006,9,4,42,NA,100000,NA,100000,NA,NA,NA,78.8522555129301,lakhimpur kheri,27.94822,80.77935,FALSE,FALSE
India_SriLanka,2006-0549-IND,2006,0549,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,32700,Km2,NA,"Rapti, Ghaghra, SAryu",2006,8,29,2006,9,4,42,NA,100000,NA,100000,NA,NA,NA,78.8522555129301,shravasti,27.50746,82.0047,FALSE,FALSE
India_SriLanka,2006-0549-IND,2006,0549,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,32700,Km2,NA,"Rapti, Ghaghra, SAryu",2006,8,29,2006,9,4,42,NA,100000,NA,100000,NA,NA,NA,78.8522555129301,gonda,27.13181,81.95332,FALSE,FALSE
India_SriLanka,2006-0549-IND,2006,0549,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,32700,Km2,NA,"Rapti, Ghaghra, SAryu",2006,8,29,2006,9,4,42,NA,100000,NA,100000,NA,NA,NA,78.8522555129301,bara banki,26.93864,81.3274,FALSE,FALSE
India_SriLanka,2006-0549-IND,2006,0549,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,32700,Km2,NA,"Rapti, Ghaghra, SAryu",2006,8,29,2006,9,4,42,NA,100000,NA,100000,NA,NA,NA,78.8522555129301,uttar pradesh,26.46523,80.34975,FALSE,FALSE
India_SriLanka,2006-0601-IND,2006,0601,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and Cyclonic storm Ogni,NA,NA,NA,NA,NA,NA,40090,Km2,NA,"Godavari, Krishna deltas",2006,10,26,2006,11,4,47,NA,225000,NA,225000,NA,NA,NA,78.8522555129301,tamil nadu,13.08784,80.27847,TRUE,TRUE
India_SriLanka,2006-0601-IND,2006,0601,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and Cyclonic storm Ogni,NA,NA,NA,NA,NA,NA,40090,Km2,NA,"Godavari, Krishna deltas",2006,10,26,2006,11,4,47,NA,225000,NA,225000,NA,NA,NA,78.8522555129301,andhra pradesh,15.83333,79.75,TRUE,FALSE
India_SriLanka,2006-0712-IND,2006,0712,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,302800,Km2,NA,NA,2006,8,1,2006,9,10,185,NA,2000000,NA,2000000,NA,NA,NA,78.8522555129301,orissa,20.5,84.41667,FALSE,FALSE
India_SriLanka,2006-0712-IND,2006,0712,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,302800,Km2,NA,NA,2006,8,1,2006,9,10,185,NA,2000000,NA,2000000,NA,NA,NA,78.8522555129301,andhra pradesh,15.83333,79.75,TRUE,FALSE
India_SriLanka,2006-0712-IND,2006,0712,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,302800,Km2,NA,NA,2006,8,1,2006,9,10,185,NA,2000000,NA,2000000,NA,NA,NA,78.8522555129301,chhattisgarh,21.5,82,FALSE,FALSE
India_SriLanka,2006-0731-IND,2006,0731,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains and hailstorms,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,3,9,2006,3,10,61,113,NA,NA,113,NA,NA,NA,78.8522555129301,madhya pradesh,23.25469,77.40289,FALSE,FALSE
India_SriLanka,2006-0731-IND,2006,0731,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains and hailstorms,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,3,9,2006,3,10,61,113,NA,NA,113,NA,NA,NA,78.8522555129301,maharashtra,19.07283,72.88261,FALSE,FALSE
India_SriLanka,2006-0731-IND,2006,0731,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains and hailstorms,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2006,3,9,2006,3,10,61,113,NA,NA,113,NA,NA,NA,78.8522555129301,rajasthan,26.58333,73.83333,FALSE,FALSE
India_SriLanka,2007-0012-LKA,2007,0012,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,10420,Km2,NA,NA,2007,1,12,2007,1,14,18,NA,35000,NA,35000,NA,NA,NA,81.1016589316606,walapane village,NA,NA,NA,NA
India_SriLanka,2007-0012-LKA,2007,0012,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,10420,Km2,NA,NA,2007,1,12,2007,1,14,18,NA,35000,NA,35000,NA,NA,NA,81.1016589316606,nuwara eliya,6.7987,80.7641,TRUE,TRUE
India_SriLanka,2007-0012-LKA,2007,0012,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,10420,Km2,NA,NA,2007,1,12,2007,1,14,18,NA,35000,NA,35000,NA,NA,NA,81.1016589316606,central,7.2906,80.6336,TRUE,TRUE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,kurnool,15.82887,78.03602,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,mahbubnagar,16.74385,77.98597,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,guntur,16.29974,80.45729,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,prakasam,15.50357,80.04454,TRUE,TRUE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,east godavari,17.83333,81.83333,FALSE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,west godavari,17,81.16667,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,anantapur,14.67784,77.60813,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,cuddapah,14.47995,78.82346,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,andhra pradesh,15.83333,79.75,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,thrissur,10.51667,76.21667,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,kerala,8.4855,76.94924,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,belgaum,15.85212,74.50447,FALSE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,bijapur,16.82442,75.71537,FALSE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,bagalkot,16.18673,75.69614,FALSE,TRUE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,kodagu,12.41667,75.75,FALSE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,hassan,13.00715,76.0962,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,mysore,12.29791,76.63925,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,karnataka,12.97194,77.59369,TRUE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,mumbai,19.07283,72.88261,FALSE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,pune,18.51957,73.85535,FALSE,FALSE
India_SriLanka,2007-0250-IND,2007,0250,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,449300,Km2,NA,"Krishna, Godavari and tributaries",2007,6,22,2007,7,4,127,NA,200000,NA,200000,NA,NA,NA,81.1016589316606,maharashtra,19.07283,72.88261,FALSE,FALSE
India_SriLanka,2007-0364-IND,2007,0364,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,191400,Km2,NA,"Tawi, Sutlej, Basantar",2007,8,12,2007,8,17,76,NA,15000,NA,15000,NA,NA,NA,81.1016589316606,himachal pradesh,31.91667,77.25,FALSE,FALSE
India_SriLanka,2007-0187-LKA,2007,0187,Natural,Hydrological,Flood,Flash flood,NA,NA,Declar,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,3340,Km2,NA,NA,2007,5,2,2007,5,7,15,NA,121000,NA,121000,NA,NA,50,81.1016589316606,galle,6.0461,80.2103,TRUE,TRUE
India_SriLanka,2007-0187-LKA,2007,0187,Natural,Hydrological,Flood,Flash flood,NA,NA,Declar,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,3340,Km2,NA,NA,2007,5,2,2007,5,7,15,NA,121000,NA,121000,NA,NA,50,81.1016589316606,southern,6.93548,79.84868,TRUE,TRUE
India_SriLanka,2007-0187-LKA,2007,0187,Natural,Hydrological,Flood,Flash flood,NA,NA,Declar,Sri Lanka,LKA,Southern Asia,Asia,Heavy rain,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,3340,Km2,NA,NA,2007,5,2,2007,5,7,15,NA,121000,NA,121000,NA,NA,50,81.1016589316606,western,6.93548,79.84868,TRUE,TRUE
India_SriLanka,2007-0683-IND,2007,0683,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains,Rain,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2007,2,11,2007,2,16,40,8,NA,NA,8,NA,NA,NA,81.1016589316606,rajasthan,26.58333,73.83333,FALSE,FALSE
India_SriLanka,2007-0683-IND,2007,0683,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains,Rain,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2007,2,11,2007,2,16,40,8,NA,NA,8,NA,NA,NA,81.1016589316606,uttar pradesh,26.46523,80.34975,FALSE,FALSE
India_SriLanka,2007-0683-IND,2007,0683,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains,Rain,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2007,2,11,2007,2,16,40,8,NA,NA,8,NA,NA,NA,81.1016589316606,madhya pradesh,23.25469,77.40289,FALSE,FALSE
India_SriLanka,2007-0683-IND,2007,0683,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy rains,Rain,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2007,2,11,2007,2,16,40,8,NA,NA,8,NA,NA,NA,81.1016589316606,jammu,34.08565,74.80555,FALSE,FALSE
