Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1987-0132-BGD,1987,0132,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,Yes,No,No,NA,18972,Km2,NA,NA,NA,NA,1987,7,22,1987,7,22,2055,NA,29700000,NA,29700000,NA,NA,330000,44.44423842484,NA,NA,NA,NA,jamlpur,FALSE,NA,NA
1987-0132-BGD,1987,0132,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,Yes,No,No,NA,18972,Km2,NA,NA,NA,NA,1987,7,22,1987,7,22,2055,NA,29700000,NA,29700000,NA,NA,330000,44.44423842484,NA,NA,NA,NA,cox's bazar,FALSE,21.43973,92.00955
1987-0132-BGD,1987,0132,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,Yes,No,No,NA,18972,Km2,NA,NA,NA,NA,1987,7,22,1987,7,22,2055,NA,29700000,NA,29700000,NA,NA,330000,44.44423842484,NA,NA,NA,NA,chittagong,FALSE,22.3384,91.83168
1987-0132-BGD,1987,0132,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,Yes,No,No,NA,18972,Km2,NA,NA,NA,NA,1987,7,22,1987,7,22,2055,NA,29700000,NA,29700000,NA,NA,330000,44.44423842484,NA,NA,NA,NA,noahkali,FALSE,NA,NA
1987-0110-BGD,1987,0110,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Hatiya, Swandwip, Patuakhali, Bhola regions",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,6,4,1987,6,4,12,NA,NA,NA,NA,NA,NA,NA,44.44423842484,NA,NA,NA,NA,hatiya,FALSE,22.45304,91.09816
1987-0110-BGD,1987,0110,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Hatiya, Swandwip, Patuakhali, Bhola regions",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,6,4,1987,6,4,12,NA,NA,NA,NA,NA,NA,NA,44.44423842484,NA,NA,NA,NA,swandwip,FALSE,NA,NA
1987-0110-BGD,1987,0110,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Hatiya, Swandwip, Patuakhali, Bhola regions",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,6,4,1987,6,4,12,NA,NA,NA,NA,NA,NA,NA,44.44423842484,NA,NA,NA,NA,patuakhali,FALSE,22.33333,90.33333
1987-0110-BGD,1987,0110,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Hatiya, Swandwip, Patuakhali, Bhola regions",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,6,4,1987,6,4,12,NA,NA,NA,NA,NA,NA,NA,44.44423842484,NA,NA,NA,NA,bhola,FALSE,22.68759,90.64403
1987-0203-BGD,1987,0203,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,Dhamrai,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,11,NA,1987,11,NA,100,NA,1000,NA,1000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,dhamrai,FALSE,23.94,90.15
1987-0220-BGD,1987,0220,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Chittagong, Cox's Bazar",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,12,NA,1987,12,NA,100,NA,200,NA,200,NA,NA,NA,44.44423842484,NA,NA,NA,NA,chittagong,FALSE,22.3384,91.83168
1987-0220-BGD,1987,0220,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Chittagong, Cox's Bazar",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,12,NA,1987,12,NA,100,NA,200,NA,200,NA,NA,NA,44.44423842484,NA,NA,NA,NA,cox's bazar,FALSE,21.43973,92.00955
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,rangpur,FALSE,25.74664,89.25166
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,netrokona,FALSE,24.88352,90.72898
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,gaibandha,FALSE,25.25,89.5
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,noagaon,FALSE,24.1153,91.1435
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,kurigram,FALSE,25.75,89.66667
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,jamlpur,FALSE,NA,NA
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,cox's bazar,FALSE,21.43973,92.00955
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,chittagong,FALSE,22.3384,91.83168
1987-0572-BGD,1987,0572,NA,Natural,Biological,Epidemic,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Rangpur, Netrokona, Gaibandha, Noagaon, Kurigram, Jamlpur, Cox's Bazar, Chittagong, Noahkali districts",NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1987,9,27,1987,9,27,550,NA,600000,NA,600000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,noahkali,FALSE,NA,NA
1987-0053-BOL,1987,0053,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Villa Fatima, Nueva Esperanza, Tocopilla (Cochabamba department)",NA,NA,NA,NA,NA,NA,NA,500,Km2,NA,NA,NA,NA,1987,2,NA,1987,2,NA,25,NA,20000,NA,20000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,villa fatima,TRUE,-11.08836,-68.819820000000007
1987-0053-BOL,1987,0053,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Villa Fatima, Nueva Esperanza, Tocopilla (Cochabamba department)",NA,NA,NA,NA,NA,NA,NA,500,Km2,NA,NA,NA,NA,1987,2,NA,1987,2,NA,25,NA,20000,NA,20000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,nueva esperanza,TRUE,-11.11503,-68.88245
1987-0053-BOL,1987,0053,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Villa Fatima, Nueva Esperanza, Tocopilla (Cochabamba department)",NA,NA,NA,NA,NA,NA,NA,500,Km2,NA,NA,NA,NA,1987,2,NA,1987,2,NA,25,NA,20000,NA,20000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,tocopilla,TRUE,NA,NA
1987-0053-BOL,1987,0053,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,"Villa Fatima, Nueva Esperanza, Tocopilla (Cochabamba department)",NA,NA,NA,NA,NA,NA,NA,500,Km2,NA,NA,NA,NA,1987,2,NA,1987,2,NA,25,NA,20000,NA,20000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,cochabamba,TRUE,-17.3895,-66.1568
1987-0052-BRA,1987,0052,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Franco Da Rocha district, Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,1,26,1987,1,26,95,NA,9000,NA,9000,NA,NA,62000,44.44423842484,NA,NA,NA,NA,franco da rocha,FALSE,-23.32167,-46.72694
1987-0052-BRA,1987,0052,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Brazil,BRA,South America,Americas,"Franco Da Rocha district, Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,1,26,1987,1,26,95,NA,9000,NA,9000,NA,NA,62000,44.44423842484,NA,NA,NA,NA,sao paulo,FALSE,-23.5475,-46.63611
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,alagoas,FALSE,-9.58333,-36.41667
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,minas,FALSE,-19.92083,-43.93778
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,bahia,FALSE,-12.97111,-38.51083
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,maranhao,FALSE,-2.52972,-44.30278
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,piaui,FALSE,-5.08917,-42.80194
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,ceara,FALSE,-3.71722,-38.54306
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,rio grande do norte,FALSE,-3.10194,-60.025
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,paraiba,FALSE,-7.115,-34.86306
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,pernambuco,FALSE,-8.05389,-34.88111
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,sergipe,FALSE,-10.5,-37.33333
1987-9103-BRA,1987,9103,NA,Natural,Climatological,Drought,Drought,NA,NA,Brazil,BRA,South America,Americas,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,6,NA,1988,NA,NA,NA,NA,750000,NA,750000,NA,NA,NA,44.44423842484,NA,NA,NA,NA,mina gerais,FALSE,-19.92083,-43.93778
1987-0233-BRA,1987,0233,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,Minas Gerais,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,12,25,1987,12,25,12,NA,1500,NA,1500,NA,NA,NA,44.44423842484,NA,NA,NA,NA,minas gerais,FALSE,-19.92083,-43.93778
1987-0135-CAN,1987,0135,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Canada,CAN,Northern America,Americas,"Edmonton, Alberta",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1987,7,31,1987,7,31,26,250,NA,NA,250,NA,190000,265000,44.44423842484,NA,NA,NA,NA,edmonton,FALSE,53.55014,-113.46871
1987-0135-CAN,1987,0135,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Canada,CAN,Northern America,Americas,"Edmonton, Alberta",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1987,7,31,1987,7,31,26,250,NA,NA,250,NA,190000,265000,44.44423842484,NA,NA,NA,NA,alberta,FALSE,51.05011,-114.08529
1987-0284-CAN,1987,0284,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Canada,CAN,Northern America,Americas,"Perth-Andover, New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,4,2,1987,4,2,NA,NA,NA,NA,NA,NA,NA,11000,44.44423842484,NA,NA,NA,NA,perth-andover,FALSE,46.73551,-67.70393
1987-0284-CAN,1987,0284,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Canada,CAN,Northern America,Americas,"Perth-Andover, New Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,4,2,1987,4,2,NA,NA,NA,NA,NA,NA,NA,11000,44.44423842484,NA,NA,NA,NA,new brunswick,FALSE,45.94541,-66.66558
1987-0317-CAN,1987,0317,NA,Natural,Hydrological,Flood,NA,NA,NA,Canada,CAN,Northern America,Americas,Montreal,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,7,14,1987,7,14,1,NA,NA,NA,NA,NA,NA,174000,44.44423842484,NA,NA,NA,NA,montreal,FALSE,45.50884,-73.58781
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,berne,FALSE,46.94809,7.44744
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,lucerne,FALSE,47.05048,8.30635
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,schwyz,FALSE,47.02076,8.65414
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,uri,FALSE,46.7847,8.64175
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,thurgovie,FALSE,47.55776,8.89893
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,vaud,FALSE,46.516,6.63282
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,neuchâtel,FALSE,46.99179,6.931
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,grisons,FALSE,46.84986,9.53287
1987-0316-CHE,1987,0316,NA,Natural,Hydrological,Flood,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Berne, Lucerne, Schwyz, Uri, Thurgovie, Vaud, Neuchâtel, Grisons, Jura",NA,NA,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1987,7,NA,1987,7,NA,NA,NA,NA,NA,NA,NA,34700,NA,44.44423842484,NA,NA,NA,NA,jura,FALSE,47.36493,7.34453
1987-0346-CHE,1987,0346,NA,Natural,Meteorological,Storm,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Grisons, Tessin",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,7,6,1987,7,6,1,NA,NA,NA,NA,NA,NA,138900,44.44423842484,NA,NA,NA,NA,grisons,FALSE,46.84986,9.53287
1987-0346-CHE,1987,0346,NA,Natural,Meteorological,Storm,NA,NA,NA,Switzerland,CHE,Western Europe,Europe,"Grisons, Tessin",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,7,6,1987,7,6,1,NA,NA,NA,NA,NA,NA,138900,44.44423842484,NA,NA,NA,NA,tessin,FALSE,46.01008,8.96004
1987-0126-CHL,1987,0126,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Chile,CHL,South America,Americas,"Santiago, central Chile & outlying regions",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,7,17,1987,7,17,73,NA,116364,NA,116364,NA,NA,177000,44.44423842484,NA,NA,NA,NA,santiago,FALSE,-33.45694,-70.64827
1987-0126-CHL,1987,0126,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Chile,CHL,South America,Americas,"Santiago, central Chile & outlying regions",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,7,17,1987,7,17,73,NA,116364,NA,116364,NA,NA,177000,44.44423842484,NA,NA,NA,NA,central chile & outlying,FALSE,NA,NA
1987-0217-CHL,1987,0217,NA,Natural,Hydrological,Landslide,Avalanche,NA,NA,Chile,CHL,South America,Americas,Near Los Maitenes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,11,29,1987,11,29,32,30,NA,NA,30,NA,NA,NA,44.44423842484,NA,NA,NA,NA,los maitenes,FALSE,-36.03057,-71.74014
1987-0072-CHN,1987,0072,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,China,CHN,Eastern Asia,Asia,Anhui province,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,3,6,1987,3,6,2,800,NA,400000,400800,NA,NA,NA,44.44423842484,NA,NA,NA,NA,anhui,FALSE,31.91667,117.16667
1987-0136-CHN,1987,0136,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,China,CHN,Eastern Asia,Asia,Heilongjiang province,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1987,7,31,1987,7,31,29,442,9000,NA,9442,NA,NA,NA,44.44423842484,NA,NA,NA,NA,heilongjiang,FALSE,47.75,128
1987-0102-CHN,1987,0102,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,China,CHN,Eastern Asia,Asia,Wushi area (XINGJIANG WEIWUER ZIZHIQU PROVINCE),NA,NA,NA,NA,NA,NA,NA,6,Richter,41.529,79.318,16:09,NA,1987,1,24,1987,1,24,NA,NA,2085,NA,2085,NA,NA,NA,44.44423842484,NA,NA,NA,NA,wushi area,TRUE,NA,NA
1987-0102-CHN,1987,0102,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,China,CHN,Eastern Asia,Asia,Wushi area (XINGJIANG WEIWUER ZIZHIQU PROVINCE),NA,NA,NA,NA,NA,NA,NA,6,Richter,41.529,79.318,16:09,NA,1987,1,24,1987,1,24,NA,NA,2085,NA,2085,NA,NA,NA,44.44423842484,NA,NA,NA,NA,xingjiang weiwuer zizhiqu,TRUE,NA,NA
