Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1986-0249-USA,1986,0249,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,United States of America (the),USA,Northern America,Americas,"Carolina, Alabama, Georgia, Virginia, Maryland",NA,Drought,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1986,7,NA,1986,8,NA,48,NA,NA,NA,NA,NA,NA,1750000,42.8731298312885,NA,NA,NA,NA,carolina,FALSE,34.00071,-81.03481
1986-0249-USA,1986,0249,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,United States of America (the),USA,Northern America,Americas,"Carolina, Alabama, Georgia, Virginia, Maryland",NA,Drought,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1986,7,NA,1986,8,NA,48,NA,NA,NA,NA,NA,NA,1750000,42.8731298312885,NA,NA,NA,NA,alabama,FALSE,34.60739,-86.97977
1986-0249-USA,1986,0249,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,United States of America (the),USA,Northern America,Americas,"Carolina, Alabama, Georgia, Virginia, Maryland",NA,Drought,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1986,7,NA,1986,8,NA,48,NA,NA,NA,NA,NA,NA,1750000,42.8731298312885,NA,NA,NA,NA,georgia,FALSE,33.69277,-84.39957
1986-0249-USA,1986,0249,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,United States of America (the),USA,Northern America,Americas,"Carolina, Alabama, Georgia, Virginia, Maryland",NA,Drought,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1986,7,NA,1986,8,NA,48,NA,NA,NA,NA,NA,NA,1750000,42.8731298312885,NA,NA,NA,NA,virginia,FALSE,38.34982,-81.63262
1986-0249-USA,1986,0249,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,United States of America (the),USA,Northern America,Americas,"Carolina, Alabama, Georgia, Virginia, Maryland",NA,Drought,NA,NA,No,No,NA,NA,°C,NA,NA,NA,NA,1986,7,NA,1986,8,NA,48,NA,NA,NA,NA,NA,NA,1750000,42.8731298312885,NA,NA,NA,NA,maryland,FALSE,39.00039,-76.74997
1986-9024-ZAF,1986,9024,NA,Natural,Climatological,Drought,Drought,NA,NA,South Africa,ZAF,Southern Africa,Africa,"Lebowa, Venda (Eastern Transvaal)",NA,Famine,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,NA,1986,NA,NA,NA,NA,850000,NA,850000,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,lebowa,TRUE,NA,NA
1986-9024-ZAF,1986,9024,NA,Natural,Climatological,Drought,Drought,NA,NA,South Africa,ZAF,Southern Africa,Africa,"Lebowa, Venda (Eastern Transvaal)",NA,Famine,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,NA,1986,NA,NA,NA,NA,850000,NA,850000,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,venda,TRUE,NA,NA
1986-9024-ZAF,1986,9024,NA,Natural,Climatological,Drought,Drought,NA,NA,South Africa,ZAF,Southern Africa,Africa,"Lebowa, Venda (Eastern Transvaal)",NA,Famine,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,NA,1986,NA,NA,NA,NA,850000,NA,850000,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,eastern transvaal,TRUE,-25.47448,30.97033
1986-0012-SEN,1986,0012,NA,Natural,Biological,Insect infestation,Grasshopper,NA,Grasshopper,Senegal,SEN,Western Africa,Africa,Northern regions,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,northern,FALSE,NA,NA
1986-0065-SLB,1986,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Namu,Solomon Islands,SLB,Melanesia,Oceania,"Malaita, Guadalcanal, Ulawa, Makira, Rennell, Bellona Islands",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,5,19,1986,5,19,101,NA,90000,60000,150000,NA,NA,20000,42.8731298312885,NA,NA,NA,NA,malaita,FALSE,-8.76778,160.69778
1986-0065-SLB,1986,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Namu,Solomon Islands,SLB,Melanesia,Oceania,"Malaita, Guadalcanal, Ulawa, Makira, Rennell, Bellona Islands",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,5,19,1986,5,19,101,NA,90000,60000,150000,NA,NA,20000,42.8731298312885,NA,NA,NA,NA,guadalcanal,FALSE,-9.69523,159.71734
1986-0065-SLB,1986,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Namu,Solomon Islands,SLB,Melanesia,Oceania,"Malaita, Guadalcanal, Ulawa, Makira, Rennell, Bellona Islands",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,5,19,1986,5,19,101,NA,90000,60000,150000,NA,NA,20000,42.8731298312885,NA,NA,NA,NA,ulawa,FALSE,-10.45442,161.92045
1986-0065-SLB,1986,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Namu,Solomon Islands,SLB,Melanesia,Oceania,"Malaita, Guadalcanal, Ulawa, Makira, Rennell, Bellona Islands",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,5,19,1986,5,19,101,NA,90000,60000,150000,NA,NA,20000,42.8731298312885,NA,NA,NA,NA,makira,FALSE,-10.45442,161.92045
1986-0065-SLB,1986,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Namu,Solomon Islands,SLB,Melanesia,Oceania,"Malaita, Guadalcanal, Ulawa, Makira, Rennell, Bellona Islands",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,5,19,1986,5,19,101,NA,90000,60000,150000,NA,NA,20000,42.8731298312885,NA,NA,NA,NA,rennell,FALSE,-11.60516,160.15457
1986-0065-SLB,1986,0065,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Namu,Solomon Islands,SLB,Melanesia,Oceania,"Malaita, Guadalcanal, Ulawa, Makira, Rennell, Bellona Islands",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,5,19,1986,5,19,101,NA,90000,60000,150000,NA,NA,20000,42.8731298312885,NA,NA,NA,NA,bellona islands,FALSE,NA,NA
1986-0123-SLV,1986,0123,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,El Salvador,SLV,Central America,Americas,San Salvador,NA,NA,NA,Yes,Yes,No,NA,8,Richter,13.40 N,89.10 W,11:50,NA,1986,10,10,1986,10,10,1100,20000,500000,250000,770000,NA,225000,1500000,42.8731298312885,NA,NA,NA,NA,san salvador,FALSE,13.68935,-89.18718
1986-0005-SOM,1986,0005,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Somalia,SOM,Eastern Africa,Africa,"South, Northwest",NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1986,1,1,1986,1,1,1307,NA,7093,NA,7093,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,south,FALSE,-0.47829,42.47795
1986-0005-SOM,1986,0005,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Somalia,SOM,Eastern Africa,Africa,"South, Northwest",NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1986,1,1,1986,1,1,1307,NA,7093,NA,7093,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,northwest,FALSE,NA,NA
1986-0106-SUN,1986,0106,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Soviet Union,SUN,Russian Federation,Europe,Moldavia,NA,NA,NA,NA,NA,NA,NA,6,Richter,26,46.5,NA,NA,1986,8,31,1986,8,31,1,558,225000,NA,225558,NA,NA,730000,42.8731298312885,NA,NA,NA,NA,moldavia,FALSE,51.43362,39.23508
1986-0171-SUN,1986,0171,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Soviet Union,SUN,Russian Federation,Europe,Akhalkalaki area (Georgia),NA,NA,NA,NA,NA,NA,NA,6,Richter,41.431,43.737,NA,NA,1986,5,13,1986,5,13,2,NA,NA,4500,4500,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,akhalkalaki area,TRUE,NA,NA
1986-0171-SUN,1986,0171,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Soviet Union,SUN,Russian Federation,Europe,Akhalkalaki area (Georgia),NA,NA,NA,NA,NA,NA,NA,6,Richter,41.431,43.737,NA,NA,1986,5,13,1986,5,13,2,NA,NA,4500,4500,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,georgia,TRUE,43.01899,43.05119
1986-0010-TCD,1986,0010,NA,Natural,Biological,Insect infestation,Grasshopper,NA,Grasshopper,Chad,TCD,Middle Africa,Africa,Laka Chad area,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,laka chad area,FALSE,NA,NA
1986-0059-THA,1986,0059,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"Bangkok, central, Eastern, Southern",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885,NA,NA,NA,NA,bangkok,FALSE,13.75398,100.50144
1986-0059-THA,1986,0059,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"Bangkok, central, Eastern, Southern",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885,NA,NA,NA,NA,central,FALSE,13.74378,100.54643
1986-0059-THA,1986,0059,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"Bangkok, central, Eastern, Southern",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885,NA,NA,NA,NA,eastern,FALSE,13.75398,100.50144
1986-0059-THA,1986,0059,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"Bangkok, central, Eastern, Southern",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885,NA,NA,NA,NA,southern,FALSE,12.96839,100.89419
1986-0118-TUN,1986,0118,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Tunisia,TUN,Northern Africa,Africa,"Tunis, Beja",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,9,30,1986,9,30,23,NA,NA,2500,2500,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,tunis,FALSE,36.81897,10.16579
1986-0118-TUN,1986,0118,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Tunisia,TUN,Northern Africa,Africa,"Tunis, Beja",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,9,30,1986,9,30,23,NA,NA,2500,2500,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,beja,FALSE,36.72564,9.18169
1986-0058-TUR,1986,0058,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,"Malatya, Adiyaman provinces",NA,NA,NA,NA,No,No,NA,6,Richter,37.993 N,37.806 E,NA,NA,1986,5,5,1986,5,5,15,100,20000,NA,20100,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,malatya,FALSE,38.35018,38.31667
1986-0058-TUR,1986,0058,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,"Malatya, Adiyaman provinces",NA,NA,NA,NA,No,No,NA,6,Richter,37.993 N,37.806 E,NA,NA,1986,5,5,1986,5,5,15,100,20000,NA,20100,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,adiyaman,FALSE,37.76441,38.27629
1986-0183-TUR,1986,0183,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,Aydin area,NA,NA,NA,NA,No,No,NA,6,Richter,37.931 N,28.574 E,NA,NA,1986,10,11,1986,10,11,NA,3,750,250,1003,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,aydin area,FALSE,37.85,28.55
1986-0133-TWN,1986,0133,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Taiwan (Province of China),TWN,Eastern Asia,Asia,Taipai,NA,NA,NA,NA,No,No,NA,NA,Richter,NA,NA,NA,NA,1986,11,15,1986,11,15,13,46,NA,NA,46,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,taipai,FALSE,24.98473,121.78432
1986-0066-TWN,1986,0066,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Taiwan (Province of China),TWN,Eastern Asia,Asia,Near Chusan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,5,25,1986,5,25,14,28,106,NA,134,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,chusan,FALSE,NA,NA
1986-0101-TWN,1986,0101,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wayne,Taiwan (Province of China),TWN,Eastern Asia,Asia,"Central, Southern",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1986,8,22,1986,8,22,52,NA,NA,NA,NA,NA,NA,405000,42.8731298312885,NA,NA,NA,NA,central,FALSE,24.31028,121.41611
1986-0101-TWN,1986,0101,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wayne,Taiwan (Province of China),TWN,Eastern Asia,Asia,"Central, Southern",NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1986,8,22,1986,8,22,52,NA,NA,NA,NA,NA,NA,405000,42.8731298312885,NA,NA,NA,NA,southern,FALSE,23.19889,120.30611
1986-0115-TWN,1986,0115,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Abby,Taiwan (Province of China),TWN,Eastern Asia,Asia,Central,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1986,9,19,1986,9,19,13,NA,NA,NA,NA,NA,NA,80000,42.8731298312885,NA,NA,NA,NA,central,FALSE,24.31028,121.41611
1986-0011-TZA,1986,0011,NA,Natural,Biological,Insect infestation,Locust,NA,Red locust,"Tanzania, United Republic of",TZA,Eastern Africa,Africa,Western,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,western,FALSE,0.83333,30
1986-0092-URY,1986,0092,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Uruguay,URY,South America,Americas,"East, South departments",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,8,NA,1986,8,NA,NA,NA,16000,2500,18500,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,east,FALSE,-34.97329,-54.9519
1986-0092-URY,1986,0092,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Uruguay,URY,South America,Americas,"East, South departments",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,8,NA,1986,8,NA,NA,NA,16000,2500,18500,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,south s,FALSE,-34.94747,-54.93382
1986-0258-USA,1986,0258,NA,Natural,Meteorological,Storm,Convective storm,Severe storm,NA,United States of America (the),USA,Northern America,Americas,Texas,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,2,5,1986,2,5,NA,NA,NA,NA,NA,NA,NA,40000,42.8731298312885,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1986-0177-USA,1986,0177,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,United States of America (the),USA,Northern America,Americas,Newport Beach-San Diego area,NA,NA,NA,NA,No,No,NA,6,Richter,32.978 N,117.858 W,NA,NA,1986,7,13,1986,7,13,NA,29,150,NA,179,NA,NA,720,42.8731298312885,NA,NA,NA,NA,newport beach-san diego area,FALSE,NA,NA
1986-0030-USA,1986,0030,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Nevada, Oregon, Wyoming, Colorado",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,2,13,1986,2,13,13,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,californie,FALSE,34.05223,-118.24368
1986-0030-USA,1986,0030,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Nevada, Oregon, Wyoming, Colorado",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,2,13,1986,2,13,13,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,nevada,FALSE,39.25021,-116.75119
1986-0030-USA,1986,0030,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Nevada, Oregon, Wyoming, Colorado",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,2,13,1986,2,13,13,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,oregon,FALSE,44.00013,-120.50139
1986-0030-USA,1986,0030,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Nevada, Oregon, Wyoming, Colorado",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,2,13,1986,2,13,13,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,wyoming,FALSE,41.13998,-104.82025
1986-0030-USA,1986,0030,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Californie, Nevada, Oregon, Wyoming, Colorado",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,2,13,1986,2,13,13,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,colorado,FALSE,38.83388,-104.82136
1986-0237-USA,1986,0237,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Missouri, Illinois, Kansas, Michigan, MonTana, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,10,NA,1986,10,NA,NA,NA,NA,NA,NA,NA,76000,NA,42.8731298312885,NA,NA,NA,NA,missouri,FALSE,38.93715,-94.44439
1986-0237-USA,1986,0237,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Missouri, Illinois, Kansas, Michigan, MonTana, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,10,NA,1986,10,NA,NA,NA,NA,NA,NA,NA,76000,NA,42.8731298312885,NA,NA,NA,NA,illinois,FALSE,41.85003,-87.65005
1986-0237-USA,1986,0237,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Missouri, Illinois, Kansas, Michigan, MonTana, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,10,NA,1986,10,NA,NA,NA,NA,NA,NA,NA,76000,NA,42.8731298312885,NA,NA,NA,NA,kansas,FALSE,39.09973,-94.57857
1986-0237-USA,1986,0237,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Missouri, Illinois, Kansas, Michigan, MonTana, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,10,NA,1986,10,NA,NA,NA,NA,NA,NA,NA,76000,NA,42.8731298312885,NA,NA,NA,NA,michigan,FALSE,44.25029,-85.50033
1986-0237-USA,1986,0237,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Missouri, Illinois, Kansas, Michigan, MonTana, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,10,NA,1986,10,NA,NA,NA,NA,NA,NA,NA,76000,NA,42.8731298312885,NA,NA,NA,NA,montana,FALSE,47.00025,-109.75102
1986-0237-USA,1986,0237,NA,Natural,Hydrological,Flood,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Missouri, Illinois, Kansas, Michigan, MonTana, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,10,NA,1986,10,NA,NA,NA,NA,NA,NA,NA,76000,NA,42.8731298312885,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1986-0285-USA,1986,0285,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Arkansas, Montana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,4,4,1986,4,4,1,80,NA,NA,80,NA,NA,30000,42.8731298312885,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1986-0285-USA,1986,0285,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Arkansas, Montana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,4,4,1986,4,4,1,80,NA,NA,80,NA,NA,30000,42.8731298312885,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1986-0285-USA,1986,0285,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Arkansas, Montana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,4,4,1986,4,4,1,80,NA,NA,80,NA,NA,30000,42.8731298312885,NA,NA,NA,NA,arkansas,FALSE,34.75037,-92.50044
1986-0285-USA,1986,0285,NA,Natural,Meteorological,Storm,NA,NA,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Arkansas, Montana",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1986,4,4,1986,4,4,1,80,NA,NA,80,NA,NA,30000,42.8731298312885,NA,NA,NA,NA,montana,FALSE,47.00025,-109.75102
1986-0111-VCT,1986,0111,NA,Natural,Hydrological,Flood,NA,NA,NA,Saint Vincent and the Grenadines,VCT,Caribbean,Americas,"North Leeward district, aroudn Chateaubelair",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,9,8,1986,9,8,NA,10,142,NA,152,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,north leeward,FALSE,NA,NA
1986-0111-VCT,1986,0111,NA,Natural,Hydrological,Flood,NA,NA,NA,Saint Vincent and the Grenadines,VCT,Caribbean,Americas,"North Leeward district, aroudn Chateaubelair",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,9,8,1986,9,8,NA,10,142,NA,152,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,aroudn chateaubelair,FALSE,NA,NA
1986-0074-VEN,1986,0074,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Venezuela (Bolivarian Republic of),VEN,South America,Americas,Eastern Venezuela,NA,NA,NA,NA,No,No,NA,6,Richter,NA,NA,NA,NA,1986,6,2,1986,6,2,2,50,NA,800,850,NA,NA,1000,42.8731298312885,NA,NA,NA,NA,eastern venezuela,FALSE,10.13625,-64.68618
1986-0182-VEN,1986,0182,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Venezuela (Bolivarian Republic of),VEN,South America,Americas,Churuguara area,NA,NA,NA,NA,No,No,NA,6,Richter,10.770 N,69.428 W,NA,NA,1986,7,18,1986,7,18,1,NA,150,NA,150,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,churuguara area,FALSE,NA,NA
1986-0139-VNM,1986,0139,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Viet Nam,VNM,South-Eastern Asia,Asia,Central,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,12,3,1986,12,3,165,NA,NA,NA,NA,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,central,FALSE,16.47129,107.58478
1986-0109-VNM,1986,0109,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wayne (N°5),Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Nam Ninh, Thai Binh, Hason Binh, Haiphong, Quang Ninh provinces",NA,NA,NA,NA,No,No,NA,120,Kph,NA,NA,NA,NA,1986,9,6,1986,9,6,435,2502,2500000,NA,2502502,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,ha nam ninh,FALSE,20.51667,106.13333
1986-0109-VNM,1986,0109,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wayne (N°5),Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Nam Ninh, Thai Binh, Hason Binh, Haiphong, Quang Ninh provinces",NA,NA,NA,NA,No,No,NA,120,Kph,NA,NA,NA,NA,1986,9,6,1986,9,6,435,2502,2500000,NA,2502502,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,thai binh,FALSE,20.45,106.34002
1986-0109-VNM,1986,0109,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wayne (N°5),Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Nam Ninh, Thai Binh, Hason Binh, Haiphong, Quang Ninh provinces",NA,NA,NA,NA,No,No,NA,120,Kph,NA,NA,NA,NA,1986,9,6,1986,9,6,435,2502,2500000,NA,2502502,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,hason binh,FALSE,NA,NA
1986-0109-VNM,1986,0109,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wayne (N°5),Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Nam Ninh, Thai Binh, Hason Binh, Haiphong, Quang Ninh provinces",NA,NA,NA,NA,No,No,NA,120,Kph,NA,NA,NA,NA,1986,9,6,1986,9,6,435,2502,2500000,NA,2502502,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,haiphong,FALSE,20.86481,106.68345
1986-0109-VNM,1986,0109,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wayne (N°5),Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Nam Ninh, Thai Binh, Hason Binh, Haiphong, Quang Ninh provinces",NA,NA,NA,NA,No,No,NA,120,Kph,NA,NA,NA,NA,1986,9,6,1986,9,6,435,2502,2500000,NA,2502502,NA,NA,NA,42.8731298312885,NA,NA,NA,NA,quang ninh,FALSE,21.25,107.33333
