region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, northern samar,12.5041,124.6375
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, samar,11.93353,125.03403
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, leyte  ,10.83267,124.83537
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, viii province,11.93353,125.03403
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277,,14.6042,120.9822
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, misamis oriental,8.48222,124.64722
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, lanao del norte  ,8.2289,124.24344
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, x province,12.5036,124.9545
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277,,14.6042,120.9822
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, sultan kudarat  ,6.55,124.28333
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277, xii province,7.16083,124.475
Phil,2008-0077-PHL,2008,0077,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Philippines (the),PHL,South-Eastern Asia,Asia,Heavy rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,38,21800,Km2,11.64,125.22,NA,"Samar, Bicol",2008,2,12,2008,3,12,63,37,875306,NA,875343,NA,NA,30733,84.21522909277,,14.6042,120.9822
Phil,2008-0426-PHL,2008,0426,Natural,Meteorological,Storm,Tropical cyclone,NA,"Typhoon ""Hagupit"" (Nina)",Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,9,22,2008,9,22,37,17,41630,4485,46132,NA,NA,7420,84.21522909277,itogon area ,NA,NA
Phil,2008-0426-PHL,2008,0426,Natural,Meteorological,Storm,Tropical cyclone,NA,"Typhoon ""Hagupit"" (Nina)",Affected,Philippines (the),PHL,South-Eastern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2008,9,22,2008,9,22,37,17,41630,4485,46132,NA,NA,7420,84.21522909277,benguet ,16.41639,120.59306
